Timestamp,ID,DLC,Data,Fuel,Odometer,DoorFL,DoorFR,DoorRL,DoorRR,Trunk,ABS_FL,ABS_FR,ABS_RL,ABS_RR,EPS_Torque,Airbag,Battery,Ignition,Lambda,ABS_Active,TCS_Active,FanSpeed,AC,TireTemp,TirePressure
338179,280,8,"00 A6 40 00 11 FF 06 40",0,8393529,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
338208,215,6,"FF F0 FF 00 FF FF",0,8393529,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
338364,794,3,"15 16 7B",0,8393529,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
340785,280,8,"00 A7 40 00 11 FD 07 40",0,8393529,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
340807,215,6,"FF F0 FF 00 FF FF",0,8393529,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
340831,251,8,"03 03 00 08 00 80 13 39",0,8393529,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
340857,181,8,"27 42 3E 10 39 20 00 02",0,8393529,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
340885,181,8,"26 DE 3E 10 3A 20 00 02",0,8393529,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
340913,181,8,"29 FE 40 10 39 20 00 02",0,8393529,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
340942,215,6,"FF F0 FF 00 FF FF",0,8393529,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
340971,251,8,"03 03 00 08 00 00 21 00",0,8448,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341001,280,8,"00 A9 40 00 11 B5 07 40",0,8448,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341031,251,8,"03 03 00 08 00 40 14 38",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341066,251,8,"03 03 00 08 00 00 17 2D",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341100,280,8,"00 A7 40 00 11 B9 07 40",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341134,23D,8,"03 00 00 99 01 F4 00 66",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341170,300,1,"01",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341330,181,8,"27 8D 3E 10 39 20 00 02",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341358,1F9,8,"20 00 27 5B 00 00 00 00",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341390,280,8,"00 89 40 00 11 BA F4 00",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341421,2DE,8,"00 00 80 06 50 C4 0C 27",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341451,251,8,"03 03 00 08 00 40 12 58",0,4199000,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341484,251,8,"03 03 00 08 00 80 21 00",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341519,280,8,"00 87 40 00 11 BB F3 00",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341564,625,6,"32 00 FF 1D 00 00",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341584,251,8,"03 03 00 08 00 C0 20 00",0,12591104,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341605,216,3,"40 00 00",0,12591104,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341627,251,8,"03 03 00 08 00 40 14 38",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341650,60D,8,"00 06 00 00 00 00 20 00",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341674,181,8,"27 29 3C 10 39 20 00 02",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341699,181,8,"26 F7 3C 10 39 20 00 02",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341723,181,8,"26 DE 3D 10 3A 20 00 02",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341873,181,8,"26 61 3D 10 3A 20 00 02",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341892,253,8,"19 97 00 00 59 06 6E 04",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341910,2DE,8,"00 00 80 06 50 C4 0C 27",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341930,251,8,"03 03 00 08 00 80 15 56",0,8394070,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341952,280,8,"00 C7 40 00 11 AC 19 40",0,8394070,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341974,5E4,3,"00 00 00",0,8394070,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
341998,251,8,"03 03 00 08 00 80 15 56",0,8394070,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342023,215,6,"FF F0 FF 00 FF FF",0,8394070,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342049,2DE,8,"00 00 80 06 51 05 0C 27",0,8394070,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342076,23E,8,"02 00 FF F0 00 DA 00 A0",0,8394070,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342103,251,8,"03 03 00 08 00 80 13 39",0,8393529,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342132,280,8,"00 A8 40 00 11 A2 07 40",0,8393529,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342160,181,8,"25 CB 3E 10 3A 20 00 02",0,8393529,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342190,2DE,8,"00 00 80 06 51 05 0C 27",0,8393529,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342220,251,8,"03 03 00 08 00 00 13 39",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342376,280,8,"00 8B 40 00 11 AB F5 00",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342399,2DE,8,"00 00 80 06 51 05 0C 27",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342427,181,8,"25 E4 3D 10 3A 20 00 02",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342454,5E4,3,"00 00 00",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342481,60D,8,"00 06 00 00 00 00 20 00",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342510,280,8,"00 A8 40 00 11 99 07 40",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342539,181,8,"25 67 3D 10 3A 20 00 02",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342583,2DE,8,"00 00 80 06 51 2C 0C 27",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342615,23E,8,"02 00 FF EA 00 DA 00 A1",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342648,251,8,"03 03 00 08 00 40 14 38",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342682,2DE,8,"00 00 80 06 51 2C 0C 27",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342716,280,8,"00 C4 40 00 11 95 18 40",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342752,280,8,"00 C5 40 00 11 89 19 40",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342787,251,8,"03 03 00 08 00 80 17 2D",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342822,181,8,"25 99 3D 10 3A 20 00 02",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
342984,300,1,"01",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
343014,251,8,"03 03 00 08 00 00 17 2D",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
343045,2DE,8,"00 00 80 06 51 2C 0C 27",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
343087,251,8,"03 03 00 08 00 C0 14 38",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
343104,280,8,"00 A9 40 00 11 7F 07 40",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
343122,23D,8,"23 00 00 79 01 E3 00 66",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
343140,181,8,"25 03 3D 10 3A 20 00 02",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
343160,181,8,"25 1C 3D 10 3A 20 00 02",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
343181,1F9,8,"20 00 25 03 00 00 00 00",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
343205,5C5,8,"40 03 00 93 00 0C 00 7F",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
343227,251,8,"03 03 00 08 00 40 20 00",0,4202496,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
343252,181,8,"25 35 3D 10 3A 20 00 02",0,4202496,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
343278,181,8,"25 67 3D 10 3A 20 00 02",0,4202496,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
343304,2DE,8,"00 08 80 06 51 2C 0C 27",0,4202496,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
343330,251,8,"03 03 00 08 00 40 16 2F",0,4199983,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
343480,300,1,"00",0,4199983,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
343499,2DE,8,"00 08 80 06 51 2C 0C 27",0,4199983,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
343520,280,8,"00 87 40 00 11 1B F2 00",0,4199983,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
343543,280,8,"00 7D 40 00 11 1D ED 00",0,4199983,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
343566,2DE,8,"00 08 80 06 51 2C 0C 27",0,4199983,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
343591,251,8,"03 03 00 08 00 40 14 38",0,4199480,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
343615,251,8,"03 03 00 08 00 C0 16 2F",0,12588591,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
343641,251,8,"03 03 00 08 00 40 20 00",0,4202496,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
343668,181,8,"24 6D 3D 10 3B 20 00 02",0,4202496,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
343696,181,8,"24 6D 3D 10 3B 20 00 02",0,4202496,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
343725,2DE,8,"00 08 80 06 51 00 0C 27",0,4202496,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
343754,251,8,"03 03 00 08 00 80 17 2D",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
343785,300,1,"01",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
343816,2DE,8,"00 08 80 06 51 00 0C 27",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
343847,1F9,8,"20 00 23 8C 00 00 00 00",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
344005,300,1,"01",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
344032,2DE,8,"00 08 80 06 51 00 0C 27",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
344059,280,8,"00 8B 40 00 10 6E F5 00",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
344087,215,6,"FF F0 FF 00 FF FF",0,8394541,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
344116,251,8,"03 03 00 08 00 40 10 41",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
344146,300,1,"01",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
344176,23E,8,"02 00 FF E4 00 DA 00 A3",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
344207,280,8,"00 65 40 00 0F F3 DD 00",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
344239,300,1,"01",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
344273,280,8,"00 5E 40 00 0F DD D9 00",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
344309,2DE,8,"00 08 80 06 50 F6 0C 27",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
344345,794,3,"15 16 79",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
344380,23E,8,"02 00 FF EB 00 DA 00 A0",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
344420,280,8,"00 5D 40 00 0F A1 D8 00",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
344468,2DE,8,"00 08 80 06 50 F6 0C 27",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
344617,181,8,"22 79 3E 10 3C 20 00 02",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
344634,280,8,"00 6A 40 00 0F 6C E1 00",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
344651,181,8,"22 C4 3E 10 3C 20 00 02",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
344669,300,1,"00",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
344687,251,8,"03 03 00 08 00 C0 12 58",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
344707,280,8,"00 88 40 00 0E E5 F3 00",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
344727,280,8,"00 8A 40 00 0E E2 F5 00",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
344748,215,6,"FF F0 FF 00 FF FF",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
344771,2DE,8,"00 08 80 06 50 EA 0C 27",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
344796,580,3,"00 8C 80",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
344822,181,8,"21 98 3E 10 3C 20 00 02",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
344848,181,8,"21 98 3E 10 3C 20 00 02",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
344875,181,8,"21 7F 3E 10 3D 20 00 02",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
344902,23D,8,"63 00 00 56 01 FF 00 66",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
344929,215,6,"FF F0 FF 00 FF FF",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
345083,181,8,"21 4D 3E 10 3D 20 00 02",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
345104,5E4,3,"00 00 00",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
345126,181,8,"21 4D 3E 10 3D 20 00 02",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
345148,280,8,"00 8B 40 00 0E 5E F5 00",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
345172,300,1,"01",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
345196,181,8,"20 D0 3F 10 3D 20 00 02",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
345222,5C5,8,"40 03 00 93 00 0C 00 7F",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
345249,794,3,"15 16 7A",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
345275,2DE,8,"00 08 80 06 51 09 0C 27",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
345304,251,8,"03 03 00 08 00 80 13 39",0,8393529,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
345333,181,8,"20 B7 3F 10 3D 20 00 02",0,8393529,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
345364,251,8,"03 03 00 08 00 C0 20 00",0,12591104,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
345396,181,8,"20 9E 3F 10 3D 20 00 02",0,12591104,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
345429,251,8,"0B 02 00 08 00 00 13 39",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
345462,23E,8,"02 00 FF 0F 01 DA 00 A3",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
345621,2DE,8,"00 08 80 06 51 09 0C 27",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
345649,280,8,"00 A9 40 00 0D AD 08 40",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
345678,181,8,"20 53 3F 10 3D 20 00 02",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
345708,23E,8,"02 00 FF 11 01 DA 00 A3",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
345738,280,8,"00 B7 40 00 0D 8D 10 40",0,4921,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
345771,251,8,"0B 02 00 08 00 C0 20 00",0,12591104,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
345804,251,8,"0B 02 00 08 00 80 11 32",0,8393010,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
345839,181,8,"22 79 3F 10 3C 20 00 02",0,8393010,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
345873,60D,8,"00 06 00 00 00 00 20 00",0,8393010,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
345909,280,8,"00 A6 40 00 0D 5E 06 40",0,8393010,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
345956,2DE,8,"00 08 80 06 50 F9 0C 27",0,8393010,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
345978,181,8,"22 C4 3F 10 3C 20 00 02",0,8393010,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
346001,2DE,8,"00 08 80 06 50 F9 0C 27",0,8393010,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
346025,2DE,8,"00 08 80 06 50 C7 0C 27",0,8393010,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
346047,60D,8,"00 06 00 00 00 00 20 00",0,8393010,1,1,0,0,0,0,0,0,0,30726,0,0.10,3,1.51,1,2,6,32,29,0
346196,300,1,"00",0,8393010,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346213,253,8,"1A 97 00 00 C1 04 32 04",0,8393010,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346231,181,8,"24 54 3E 10 3B 20 00 02",0,8393010,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346249,551,8,"5C 47 00 80 00 02 80 FF",0,8393010,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346268,251,8,"0B 02 00 08 00 40 10 41",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346289,280,8,"00 C4 40 00 0D 29 17 40",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346312,215,6,"FF F0 FF 00 FF FF",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346334,181,8,"25 1C 3E 10 3A 20 00 02",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346358,2DE,8,"00 08 80 06 50 C7 0C 27",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346382,2DE,8,"00 08 80 06 50 C7 0C 27",0,4198465,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346409,251,8,"02 02 00 08 00 80 15 56",0,8394070,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346437,251,8,"02 02 00 08 00 00 17 2D",0,5933,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346466,251,8,"02 02 00 08 00 80 21 00",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346496,23D,8,"43 00 00 80 01 EE 00 66",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346526,280,8,"00 C4 40 00 0D 0D 19 40",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346681,181,8,"25 80 3D 10 3A 20 00 02",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346703,253,8,"10 97 00 00 B0 04 B0 04",0,8397056,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346729,251,8,"02 02 00 08 00 C0 12 58",0,12587608,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346756,251,8,"02 02 00 08 00 80 15 56",0,8394070,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346782,251,8,"02 02 00 08 00 40 20 00",0,4202496,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346810,253,8,"11 97 00 00 A6 04 A6 04",0,4202496,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346838,5C5,8,"40 03 00 93 00 0C 00 7F",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346870,2DE,8,"00 08 80 06 50 C3 0C 27",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346901,280,8,"00 7E 40 00 0C DD EC 00",0,419507,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346932,251,8,"02 02 00 08 00 C0 14 38",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346963,2DE,8,"00 08 80 06 50 C3 0C 27",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
346997,181,8,"26 16 3D 10 3A 20 00 02",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
347032,181,8,"26 48 3D 10 3A 20 00 02",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
347067,181,8,"26 48 3D 10 3A 20 00 02",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
347103,181,8,"26 7A 3C 10 3A 20 00 02",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
347264,181,8,"26 93 3C 10 3A 20 00 02",0,12588088,1,1,0,0,0,0,0,0,0,30726,0,0.00,3,1.51,1,2,6,32,29,0
